"variable","naive_coefs","lasso2_coefs","r2"
"FIRST_CRASH_TYPEREAR END",0.691456153513421,0.737577393481373,0.809751832376227
"FIRST_CRASH_TYPEREAR TO FRONT",0.901704167443365,0.877922147688518,0.443831116137458
"FIRST_CRASH_TYPEREAR TO REAR",1.04660223620108,0.893904682709873,0.243669072911959
"FIRST_CRASH_TYPEREAR TO SIDE",0.497938774071788,0.378990295861019,0.280754654283638
"FIRST_CRASH_TYPESIDESWIPE OPPOSITE DIRECTION",0.398771857645513,0.298042007106626,0.325619148076256
"FIRST_CRASH_TYPESIDESWIPE SAME DIRECTION",1.15101016266543,1.01418799424571,0.758948392832777
"FIRST_CRASH_TYPETRAIN",-1.68135789275154,-1.68147969069567,NA
"FIRST_CRASH_TYPETURNING",0.221005069515992,0.257330655353341,0.634354940691505
"TRAFFICWAY_TYPECENTER TURN LANE",-0.470220249890545,-0.616995297269945,0.856660373506849
"TRAFFICWAY_TYPEDIVIDED - W/MEDIAN (NOT RAISED)",-0.308972264646263,-0.529270759995988,0.939000616190549
"TRAFFICWAY_TYPEDIVIDED - W/MEDIAN BARRIER",-0.60907221116902,-0.885593313806611,0.921804879741945
"TRAFFICWAY_TYPEDRIVEWAY",0.548285235574632,0.0114828750368383,0.315077941696912
"TRAFFICWAY_TYPEFIVE POINT, OR MORE",-0.27969689693419,0,0.925985074729462
"TRAFFICWAY_TYPEFOUR WAY",-0.373578832981686,-0.08729113826787,0.963209500221718
"TRAFFICWAY_TYPEL-INTERSECTION",-0.231776625942614,-0.414275040291671,0.576843017432612
"TRAFFICWAY_TYPENOT DIVIDED",-0.171064787797787,-0.350704049161746,0.953344615528055
"TRAFFICWAY_TYPENOT REPORTED",-0.282523060160686,0,0.792534738871896
"TRAFFICWAY_TYPEOTHER",0.0128287466917339,-0.0378812140983029,0.747006451443831
"TRAFFICWAY_TYPEPARKING LOT",0.826607619823216,0.272397527776771,0.8403607103425
"TRAFFICWAY_TYPERAMP",-0.0297081011976351,-0.183351632683284,0.686797444172801
"TRAFFICWAY_TYPET-INTERSECTION",-0.303681120540814,-0.204998583834919,0.894468665991528
"TRAFFICWAY_TYPETRAFFIC ROUTE",-0.284443112270687,0,0.813848010719131
"TRAFFICWAY_TYPEUNKNOWN",0.221637483238399,0,0.781476210419332
"TRAFFICWAY_TYPEUNKNOWN INTERSECTION TYPE",-0.349758397331758,-0.084246715545301,0.820611062589603
"TRAFFICWAY_TYPEY-INTERSECTION",-0.196175038644709,0,0.830063132783989
"LANE_CNTNOT_APPLICABLE",0.020164685313241,0,0.984915667560536
"LANE_CNTWIDE",-0.0882362217699428,0,0.960599927808016
"ALIGNMENTCURVE ON HILLCREST",-0.0878686594456853,0,0.275823473096763
"ALIGNMENTCURVE, LEVEL",-0.168617669810856,0,0.835183562415719
"ALIGNMENTSTRAIGHT AND LEVEL",0.324113319527918,0.00324604334045167,0.9379059329545
"ALIGNMENTSTRAIGHT ON HILLCREST",-0.0332584771965089,0,0.682786157428165
"ROADWAY_SURFACE_CONDOTHER",-0.0249693600003415,-0.0504613403310155,0.116850597332298
"ROADWAY_SURFACE_CONDSNOW OR SLUSH",0.147666441130482,0.0264322563672511,0.700471566598306
"ROADWAY_SURFACE_CONDUNKNOWN",0.279820640176944,0.213821458599988,0.63046370278813
"ROADWAY_SURFACE_CONDWET",-0.115582027503644,-0.0779053890444923,0.675799120494684
"ROAD_DEFECTOTHER",-0.00453437375171187,0,0.886718853889929
"ROAD_DEFECTUNKNOWN",0.0997681766352792,0,0.994772757408518
"ROAD_DEFECTWORN SURFACE",-0.2076805629809,0,0.882301127028749
"INTERSECTION_RELATED_IY",-0.538313361693596,-0.523601339675448,0.407310216136664
"NOT_RIGHT_OF_WAY_IY",-0.00758438333132827,-0.0757238913074403,0.280386089885904
"HIT_AND_RUN_IY",0.302535007338863,0.305710746051915,0.18744037000855
"PRIM_CONTRIBUTORY_CAUSEBICYCLE ADVANCING LEGALLY ON RED LIGHT",0.30813289234059,0,0.781202055486599
"PRIM_CONTRIBUTORY_CAUSECELL PHONE USE OTHER THAN TEXTING",-0.55181204518989,0,0.812496376519385
"PRIM_CONTRIBUTORY_CAUSEDISREGARDING OTHER TRAFFIC SIGNS",-0.580043261350244,0,0.920832228913756
"PRIM_CONTRIBUTORY_CAUSEDISREGARDING ROAD MARKINGS",-0.104796864709521,0,0.882986778905843
"PRIM_CONTRIBUTORY_CAUSEDISREGARDING STOP SIGN",-0.538060724807078,0,0.97012464717584
"PRIM_CONTRIBUTORY_CAUSEDISREGARDING TRAFFIC SIGNALS",-0.968883646649353,0,0.990217812409694
"PRIM_CONTRIBUTORY_CAUSEDISTRACTION - FROM INSIDE VEHICLE",-0.674808028745632,0,0.944693175357113
"PRIM_CONTRIBUTORY_CAUSEDISTRACTION - FROM OUTSIDE VEHICLE",-0.466742524783231,0,0.906261573228497
"PRIM_CONTRIBUTORY_CAUSEDRIVING ON WRONG SIDE/WRONG WAY",-0.59664992109396,0,0.939599579398406
"PRIM_CONTRIBUTORY_CAUSEDRIVING SKILLS/KNOWLEDGE/EXPERIENCE",0.0403074440320035,0,0.987465796589527
"PRIM_CONTRIBUTORY_CAUSEEQUIPMENT - VEHICLE CONDITION",-1.11256405279687,0,0.937064232933784
"PRIM_CONTRIBUTORY_CAUSEEVASIVE ACTION DUE TO ANIMAL, OBJECT, NONMOTORIST",-0.339427237221803,0,0.809959923042362
"PRIM_CONTRIBUTORY_CAUSEEXCEEDING AUTHORIZED SPEED LIMIT",-0.946641535747678,0,0.935807522002447
"PRIM_CONTRIBUTORY_CAUSEEXCEEDING SAFE SPEED FOR CONDITIONS",-0.521995339258163,0,0.938755454704936
"PRIM_CONTRIBUTORY_CAUSEFAILING TO REDUCE SPEED TO AVOID CRASH",-0.6533013178245,0,0.989545849799504
"PRIM_CONTRIBUTORY_CAUSEFAILING TO YIELD RIGHT-OF-WAY",-0.353529068581777,0,0.995420897067374
"PRIM_CONTRIBUTORY_CAUSEFOLLOWING TOO CLOSELY",0.0267564918718937,0,0.990230426314237
"PRIM_CONTRIBUTORY_CAUSEHAD BEEN DRINKING (USE WHEN ARREST IS NOT MADE)",-0.382071091720775,0,0.824423249022764
"PRIM_CONTRIBUTORY_CAUSEIMPROPER BACKING",1.02679681511711,0,0.987515419064962
"PRIM_CONTRIBUTORY_CAUSEIMPROPER LANE USAGE",0.0207023638427158,0,0.988078055408004
"PRIM_CONTRIBUTORY_CAUSEIMPROPER OVERTAKING/PASSING",0.18245063891401,0,0.990624754535063
"PRIM_CONTRIBUTORY_CAUSENOT APPLICABLE",0.191281317662276,0,0.990856354982769
"PRIM_CONTRIBUTORY_CAUSEOPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",-0.520322458431168,0,0.969404522045649
"PRIM_CONTRIBUTORY_CAUSEPHYSICAL CONDITION OF DRIVER",-1.37803388909573,0,0.934964257040061
"PRIM_CONTRIBUTORY_CAUSEROAD CONSTRUCTION/MAINTENANCE",0.0218505829909976,0.223120021405477,0.859131529973999
"PRIM_CONTRIBUTORY_CAUSEROAD ENGINEERING/SURFACE/MARKING DEFECTS",0.116533184484598,0,0.80175550077674
"PRIM_CONTRIBUTORY_CAUSETEXTING",-0.484658801001088,-0.484712171678997,NA
"PRIM_CONTRIBUTORY_CAUSEUNABLE TO DETERMINE",0.0429972630974584,0,0.997404585544302
"PRIM_CONTRIBUTORY_CAUSEUNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED)",-1.56311052567564,0,0.924531938981927
"PRIM_CONTRIBUTORY_CAUSEVISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",-0.196744814932989,0,0.944980729003175
"PRIM_CONTRIBUTORY_CAUSEWEATHER",-0.0788527256589845,0,0.978837935476044
"SEC_CONTRIBUTORY_CAUSECELL PHONE USE OTHER THAN TEXTING",-0.11979711706254,0,0.815078018704838
"SEC_CONTRIBUTORY_CAUSEDISREGARDING OTHER TRAFFIC SIGNS",-0.153334169804979,0,0.88991194181011
"SEC_CONTRIBUTORY_CAUSEDISREGARDING ROAD MARKINGS",-0.0633702490481171,0,0.89206911808229
"SEC_CONTRIBUTORY_CAUSEDISREGARDING STOP SIGN",-0.0119048954872276,0,0.95267775812004
"SEC_CONTRIBUTORY_CAUSEDISREGARDING TRAFFIC SIGNALS",-0.236109512279151,0,0.966178113783718
"SEC_CONTRIBUTORY_CAUSEDISREGARDING YIELD SIGN",-0.060050766462155,-0.0601796550568398,NA
"SEC_CONTRIBUTORY_CAUSEDISTRACTION - FROM INSIDE VEHICLE",-0.239258666389318,0,0.926061128292349
"SEC_CONTRIBUTORY_CAUSEDISTRACTION - FROM OUTSIDE VEHICLE",-0.207376129661393,0,0.870876917156721
"SEC_CONTRIBUTORY_CAUSEDISTRACTION - OTHER ELECTRONIC DEVICE (NAVIGATION DEVICE, DVD PLAYER, ETC.)",-0.0372568219958949,-0.0372101995383791,NA
"SEC_CONTRIBUTORY_CAUSEDRIVING ON WRONG SIDE/WRONG WAY",-0.296592601986682,0,0.908659307189774
"SEC_CONTRIBUTORY_CAUSEEQUIPMENT - VEHICLE CONDITION",-0.498477234571327,0,0.892509527079589
"SEC_CONTRIBUTORY_CAUSEEXCEEDING AUTHORIZED SPEED LIMIT",-0.623530016545008,0,0.929842160621527
"SEC_CONTRIBUTORY_CAUSEEXCEEDING SAFE SPEED FOR CONDITIONS",-0.373231228224979,0,0.944612516032397
"SEC_CONTRIBUTORY_CAUSEFAILING TO REDUCE SPEED TO AVOID CRASH",-0.32265882772869,0,0.991459770452988
"SEC_CONTRIBUTORY_CAUSEFAILING TO YIELD RIGHT-OF-WAY",-0.0412400415604753,0,0.990892262417569
"SEC_CONTRIBUTORY_CAUSEFOLLOWING TOO CLOSELY",0.163958081650711,0,0.987951010035582
"SEC_CONTRIBUTORY_CAUSEIMPROPER BACKING",0.481760764153062,0,0.959143248759061
"SEC_CONTRIBUTORY_CAUSEIMPROPER OVERTAKING/PASSING",0.0847359425710836,0,0.981548990830791
"SEC_CONTRIBUTORY_CAUSENOT APPLICABLE",0.0227864006337279,0,0.997158098247846
"SEC_CONTRIBUTORY_CAUSEOPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",-0.243451799819965,0,0.958100026495075
"SEC_CONTRIBUTORY_CAUSEPHYSICAL CONDITION OF DRIVER",-0.55163385983457,0,0.916514158184706
"SEC_CONTRIBUTORY_CAUSEUNABLE TO DETERMINE",0.00623911673645828,0,0.996807180503543
"SEC_CONTRIBUTORY_CAUSEUNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED)",-0.502128600560596,0,0.885962981359206
"SEC_CONTRIBUTORY_CAUSEVISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",-0.348464612036887,0,0.93939568791452
"SEC_CONTRIBUTORY_CAUSEWEATHER",-0.159488168048817,0,0.984334267284964
"DOORING_IY",-0.599568752328253,-0.467091214680333,0.238863544160837
"WORK_ZONE_IY",-0.00333206042372757,0,NA
"WORK_ZONE_TYPEUNKNOWN",0.0240993326644198,0,NA
"NUM_UNITS",-1.09545717323989,-1.1017076878864,0.306941226509457
"CRASH_HOUR1",-0.467517883135077,-0.0104424784150478,0.447803055220266
"CRASH_HOUR2",-0.625296216683305,-0.164428113495645,0.419415968414136
"CRASH_HOUR3",-0.611430526533069,-0.126028299299401,0.3870321644381
"CRASH_HOUR4",-0.634979856567212,-0.137474194981983,0.384400752973971
"CRASH_HOUR5",-0.382956982384592,0,0.565550174968826
"CRASH_HOUR6",-0.216316254094948,0.0885101368561705,0.805319752208792
"CRASH_HOUR8",0.0398107444868845,0,0.952548270315897
"CRASH_HOUR9",0.0396567547223055,0,0.946919601098316
"CRASH_HOUR10",0.0299906896280795,0,0.946941442059798
"CRASH_HOUR11",0.0230690607884969,0,0.951543406491003
"CRASH_HOUR12",0.0700209430097987,0,0.958408845311942
"CRASH_HOUR13",0.0291630804762405,0,0.96859348145916
"CRASH_HOUR15",0.0534002689664889,0,0.963779610487229
"CRASH_HOUR16",0.0753262102314602,0.344194687573494,0.936890588771052
"CRASH_HOUR17",0.102375252951391,0.484948170030292,0.906841847429673
"CRASH_HOUR18",0.0753024779454582,0.47041520356247,0.859733876262362
"CRASH_HOUR19",0.0305437376207539,0.43319497291409,0.76389586896573
"CRASH_HOUR21",-0.0237800193925779,0.253652618886155,0.609382625570808
"CRASH_HOUR22",-0.0876197791216791,0.205064945846759,0.582445555775332
"CRASH_HOUR23",-0.202416081983835,0.0908987092006812,0.545848204824743
"CRASH_DAY_OF_WEEK2",0.0569854512643494,0.119574575398001,0.483557747600737
"CRASH_DAY_OF_WEEK3",0.0768186632677587,0.14280375774318,0.504691539045776
"CRASH_DAY_OF_WEEK4",0.082364565127727,0.150291456850745,0.502793369341321
"CRASH_DAY_OF_WEEK5",0.0685446699954517,0.128414884912927,0.501343762564683
"CRASH_DAY_OF_WEEK6",0.0638153150822392,0.118784568238449,0.515300173703104
"CRASH_MONTH2",0.107080760184626,0,0.46763755692628
"CRASH_MONTH3",0.0384195540001417,0,0.553324650985358
"CRASH_MONTH7",-0.0312584543907035,-0.0928253662562225,0.656203787367044
"CRASH_MONTH8",-0.0214349702642232,-0.0962159609480171,0.652266741525517
"CRASH_MONTH9",-0.0058621569108775,-0.0772523979221931,0.643271008084312
"CRASH_MONTH10",-0.0115150363404957,-0.0985517525950765,0.626917607043024
"CRASH_MONTH11",-0.00760527146568579,-0.106732926166943,0.568090326884748
"CRASH_MONTH12",-0.00646400186295997,-0.101552261114094,0.564846665721146
"Report_vs_Police_Notified",0.0383307862536216,0.0376680885876232,0.116706542183423
"Crash_Year2015",1.24483210591986,0,0.997962820190491
"Crash_Year2016",1.15261567554451,0,0.998951997687337
"Crash_Year2017",0.488550215499738,0,0.999498569782839
"Crash_Year2018",0.205849260304567,0,0.999865695072962
"Crash_Year2019",0.169763026772359,0,0.999976544319941
"Crash_Year2021",-0.0329143776967707,0,0.999967056069307
"Crash_Year2022",-0.00273762073289417,0,0.999967040698262
"Crash_Year2024",-0.00931371169331438,0,0.999966459840939
"Police_districtDistrict 02",-0.192367886941929,-0.417116638582633,0.458663312175247
"Police_districtDistrict 03",-0.470813220669117,-0.651503572915215,0.488780369722947
"Police_districtDistrict 04",-0.353866205420494,-0.548203165122865,0.519082012755365
"Police_districtDistrict 05",-0.334832860985207,-0.568739022464312,0.454861602141453
"Police_districtDistrict 06",-0.254381758998276,-0.457203133820198,0.539771799606647
"Police_districtDistrict 07",-0.40363075011635,-0.584064498409054,0.495405452194138
"Police_districtDistrict 08",-0.00236894019301848,-0.239271883454323,0.677664495615911
"Police_districtDistrict 09",-0.0302658664849038,-0.252679985147041,0.558901988358506
"Police_districtDistrict 10",-0.0854501465207521,-0.302717438059365,0.527456568505508
"Police_districtDistrict 11",-0.487889875763161,-0.677230719493709,0.564470761489357
"Police_districtDistrict 15",-0.26904859601167,-0.485673694432805,0.505928790857808
"Police_districtDistrict 16",-0.0964064773454329,-0.294779044078349,0.605942122889929
"Police_districtDistrict 18",0.293165426604997,0,0.504808680969406
"Police_districtDistrict 19",0.0989972045682955,-0.0705149567437376,0.551522892347534
"Police_districtDistrict 20",0.130683437470196,-0.0355820291867244,0.39345562111921
"Police_districtDistrict 22",-0.132461790697721,-0.352018265665629,0.482078233740541
"Police_districtDistrict 24",0.119219201575826,-0.0406230656156408,0.518507387335455
