CRASH_RECORD_ID,CRASH_DATE_EST_I,CRASH_DATE,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,LANE_CNT,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,REPORT_TYPE,CRASH_TYPE,INTERSECTION_RELATED_I,NOT_RIGHT_OF_WAY_I,HIT_AND_RUN_I,DAMAGE,DATE_POLICE_NOTIFIED,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_NO,STREET_DIRECTION,STREET_NAME,BEAT_OF_OCCURRENCE,DOORING_I,WORK_ZONE_I,WORK_ZONE_TYPE,WORKERS_PRESENT_I,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE,Report_vs_Police_Notified,Crash_Year,Police_district
594dc496fac7600d8c713f409fa99cc0371e217948c0bbaaf91212c523650df53b57330e6d02e47e3ca464fcd9c6943a91ac9d357c9f59c80700bb4a1f377d3a,N,2018-12-25 08:50:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLOUDY/OVERCAST,DAYLIGHT,ANGLE,NOT DIVIDED,NOT_APPLICABLE,STRAIGHT AND LEVEL,UNKNOWN,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,N,N,"OVER $1,500",2018-12-25 08:55:00,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2600,W,DIVISION ST,1423.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,8,3,12,41.903076849,-87.692077311,0.0833333333333333,2018,District 14
a050aff9f56ed698275e0787cdd587f7d55fa19ea64afd0617ab89bbe7dd3451086fcf189049503f5ec123fd0ea4eb0a7856a9637811aa6de726e0854ed1a092,N,2021-10-17 13:30:00,30,TRAFFIC SIGNAL,UNKNOWN,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,NOT_APPLICABLE,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,N,N,"$501 - $1,500",2021-10-21 16:30:00,IMPROPER TURNING/NO SIGNAL,IMPROPER TURNING/NO SIGNAL,2600,W,DIVISION ST,1423.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,13,1,10,41.903076849,-87.692077311,48.0,2021,District 14
b55f50217ede3e9be8e319bba80f8363971646cb63f5cba316a4b7c31d12d286912ab84ba7af6cebda605cbf13c0a4dc4de8a815d3af0cc652d9324585e108b5,N,2022-05-07 20:10:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN (NOT RAISED),NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,N,Y,"OVER $1,500",2022-05-07 20:24:00,FOLLOWING TOO CLOSELY,HAD BEEN DRINKING (USE WHEN ARREST IS NOT MADE),2601,W,DIVISION ST,1211.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,20,7,5,41.902857337,-87.69207327,0.2333333333333333,2022,District 12
b799df9d8a7361979523583f50b4d92696a956c3c40e6d8e08ab7329096562c5e8578816a98b8e7aeb0d081bcca0eb0d5e759a4d1dfcdbeb66b486594e666584,N,2016-03-04 14:02:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),NARROW,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,Y,N,N,"OVER $1,500",2016-03-04 14:50:00,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,2601,W,DIVISION ST,1423.0,N,N,UNKNOWN,N,2,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,1.0,14,6,3,41.902857337,-87.69207327,0.8,2016,District 14
017d7547647cf989624ff6084b457cccfa6835a83dfe22459f2c5214f41bddba64a2c3cfa412173c476bcac92923dfd1497ccc7374bd07c7c91b40813cbc9f6e,N,2022-08-05 23:46:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN (NOT RAISED),NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,N,N,"OVER $1,500",2022-08-07 21:54:00,FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,2556,W,DIVISION ST,1423.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,23,6,8,41.903080519,-87.691722445,46.13333333333333,2022,District 14
3041c017760127b37e89ba5a8e533b53460e433da07a546d64c96726ed7dc5ac597436041f14f987a7736404265a3833b3296fa6929630e8ad99d3bc49ecbf45,Y,2018-04-03 19:57:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,NOT_APPLICABLE,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,N,N,"OVER $1,500",2018-04-03 20:00:00,FOLLOWING TOO CLOSELY,WEATHER,2600,W,DIVISION ST,1423.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,19,3,4,41.903076849,-87.692077311,0.05,2018,District 14
d6a58eb6563e62bb66553b0f7fb7c439e7d88557bf9411ed5a1b69c7e134349d047c44b7ba09623025b55f5f12c5dfb824b0f1a6e8bc93e26bb172d87b753e0d,N,2020-07-03 13:50:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,N,N,"$501 - $1,500",2020-07-03 14:00:00,UNABLE TO DETERMINE,NOT APPLICABLE,2557,W,DIVISION ST,1211.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,13,6,7,41.902860046,-87.691809523,0.1666666666666666,2020,District 12
e30d5fedc72596a9d25b44d7fc18ff47f30edc4447ec8c81d5e58b3860ad4e944b74179d9493a0d7180d1bed942d47ae3f67638d9eea60bd38045ea0abf24b92,N,2020-02-06 15:30:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,SNOW,DAYLIGHT,PEDALCYCLIST,FOUR WAY,NOT_APPLICABLE,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,N,N,$500 OR LESS,2020-02-06 15:30:00,FAILING TO YIELD RIGHT-OF-WAY,FAILING TO YIELD RIGHT-OF-WAY,2600,W,DIVISION ST,1423.0,N,N,UNKNOWN,N,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,1.0,15,5,2,41.903076849,-87.692077311,0.0,2020,District 14
e9ca3837b79cd658ec1a1377ffb92fff052a92f1965b186ddabab32202c42b96e230049c8cb26fb778b6fdb0a835a3d6a8827c347e981e3033679f54bcb48e65,N,2015-12-29 13:40:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,SNOW,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),NARROW,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,N,N,"OVER $1,500",2015-12-31 17:00:00,WEATHER,FAILING TO REDUCE SPEED TO AVOID CRASH,2601,W,DIVISION ST,1211.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,13,3,12,41.902857337,-87.69207327,48.0,2015,District 12
ebbdf3589b4c2962fe996758455a4b45acbd66eb94566fb02fb1fdd289f4594f617664a8a777e27e153038ca673b962e254a57f57158cd0c95111eea9b977e42,N,2023-04-12 09:05:00,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,FOUR WAY,NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,N,N,"OVER $1,500",2023-04-12 09:10:00,UNABLE TO DETERMINE,NOT APPLICABLE,2559,W,DIVISION ST,1211.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,9,4,4,41.902859234,-87.691888584,0.0833333333333333,2023,District 12
8406b7ae1dc26f432a76b0422c9a4ab041b5b840a6fa98cce6edf658d82b06956300cf1b1d435d5ede025ebb5ba1991c360592391eaea6f063aed078acb60d1c,N,2021-12-10 17:00:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,"DARKNESS, LIGHTED ROAD",PEDESTRIAN,FOUR WAY,NOT_APPLICABLE,STRAIGHT AND LEVEL,WET,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,N,Y,"OVER $1,500",2021-12-10 17:14:00,DISREGARDING TRAFFIC SIGNALS,UNABLE TO DETERMINE,1199,N,ROCKWELL ST,1211.0,N,N,UNKNOWN,N,2,INCAPACITATING INJURY,1.0,0.0,1.0,0.0,0.0,1.0,17,6,12,41.9029461,-87.691804587,0.2333333333333333,2021,District 12
67dd36bc67b304bee7d74cdee94835c16ef0aa41a7b69d2dcaba7d1147878a0d750f6706b8fe135a491a4663f4fbb758b2e590c22d75dcc6db157dfdc63dc804,N,2023-02-06 17:19:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,NOT DIVIDED,NOT_APPLICABLE,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NO_REPORT,INJURY AND / OR TOW DUE TO CRASH,Y,N,Y,"OVER $1,500",2023-02-06 17:19:00,IMPROPER TURNING/NO SIGNAL,NOT APPLICABLE,2298,W,CHICAGO AVE,1212.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,17,2,2,41.895897076,-87.684277645,0.0,2023,District 12
71ad932886b679f285d59bd90771b5feb2d94bdb58e765dedf16537ed7a8603c689040b7c135ef70d69e3eaaf078940ca819b496ba60c23271195de0a471a895,N,2019-11-08 15:35:00,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,N,N,$500 OR LESS,2019-11-08 15:35:00,FOLLOWING TOO CLOSELY,NOT APPLICABLE,2300,W,CHICAGO AVE,1212.0,N,N,UNKNOWN,N,2,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,4.0,15,6,11,41.89589286,-87.684522314,0.0,2019,District 12
7c03d3e06dc9cc192d3e38ee8cc309163661d68333eaa0ac4bc8601116f2375d6ce4f06f34c4adfd4030743ade6de3feb8765558e228c1e0d1c8543dc83640e5,N,2019-12-30 20:22:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,SNOW,"DARKNESS, LIGHTED ROAD",PEDESTRIAN,FOUR WAY,NOT_APPLICABLE,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,N,N,$500 OR LESS,2019-12-30 21:01:00,UNABLE TO DETERMINE,NOT APPLICABLE,2201,W,CHICAGO AVE,1221.0,N,N,UNKNOWN,N,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,1.0,20,2,12,41.895715043,-87.682067929,0.65,2019,District 12
830b6c0db743065f1a04f4c182ae4377d8f58dfa27e2ca5d5c5c7daeea7441c683fac8858cbeeb787d426ed93e33e30ed298d714f79ce593bc85739cdba439db,N,2024-04-06 18:25:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DUSK,ANGLE,FOUR WAY,NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,N,N,"OVER $1,500",2024-04-06 18:33:00,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,2300,W,CHICAGO AVE,1212.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,18,7,4,41.89589286,-87.684522314,0.1333333333333333,2024,District 12
9057dd421f5ddf0a539b4fa8906d77b8450cbabaa128bc3bfaa319d9b3b6d174fe927643f780d957e67e360f22e6634b5de86cb209b4f25de8197c35a4461a0d,N,2020-12-31 11:40:00,25,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,SNOW,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),NOT_APPLICABLE,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,N,Y,"$501 - $1,500",2020-12-31 12:12:00,IMPROPER TURNING/NO SIGNAL,FOLLOWING TOO CLOSELY,2199,W,CHICAGO AVE,1221.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,11,5,12,41.89571957,-87.68182312,0.5333333333333333,2020,District 12
3122501458e63c3f49de22fe9dca7b5bb5e34ba493d11bf3498a18687d0f9c4d0ab574fc39d5aafd3e60e8d4a25abccd1baee5bee5dbd64f3862fbdb438a9c4f,N,2021-12-22 16:59:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",PEDESTRIAN,FOUR WAY,NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,N,N,$500 OR LESS,2021-12-22 16:59:00,"DISTRACTION - OTHER ELECTRONIC DEVICE (NAVIGATION DEVICE, DVD PLAYER, ETC.)",NOT APPLICABLE,2300,W,CHICAGO AVE,1212.0,N,N,UNKNOWN,N,2,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,1.0,16,4,12,41.89589286,-87.684522314,0.0,2021,District 12
3fe3fd4177752992621879c5078e602048e3f944fb70d5c24d93ffe743bf7ecf4ad078a5fca5fe4e48c95f0f08844feb24c65092167d006b0b6e4bf0d7aa1ca8,N,2021-06-22 18:00:00,25,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,N,N,"OVER $1,500",2021-06-22 18:00:00,FAILING TO YIELD RIGHT-OF-WAY,FAILING TO YIELD RIGHT-OF-WAY,2258,W,CHICAGO AVE,1212.0,N,N,UNKNOWN,N,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,2.0,18,3,6,41.895897076,-87.684277645,0.0,2021,District 12
4643c8a77c5d64b03690be6a4e73ca57eac088088243a13801637bfa6e65bd98c7ba94eda896e4ff2115ffa4156e45f3500da510ab6df6ef8c14036cca82370a,N,2017-03-06 10:15:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLOUDY/OVERCAST,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),WIDE,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,N,Y,$500 OR LESS,2017-03-06 10:20:00,IMPROPER OVERTAKING/PASSING,FAILING TO REDUCE SPEED TO AVOID CRASH,2205,W,CHICAGO AVE,1221.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,14.0,10,2,3,41.895712233,-87.682219831,0.0833333333333333,2017,District 12
56f8380f8be4b77cdab520ba62542038d1c8ee3ce8631f1ccaf6971ffbe508e54e6343de87ec3f6f9740ec2f08cea02cb0bcce0a93388124bbaa33e539895ad7,N,2024-03-19 07:45:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,N,N,"OVER $1,500",2024-03-20 11:55:00,IMPROPER LANE USAGE,IMPROPER OVERTAKING/PASSING,2201,W,CHICAGO AVE,1221.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,7,3,3,41.895715043,-87.682067929,28.166666666666668,2024,District 12
5d27914c7de26580bb4c56a641127705008b2c4fd0196e32892c0792dff791a236240d63ef9b56f46dd6bed3db2969eba179ff0f56c378e46f8e7f94a6be5b05,N,2022-11-14 08:30:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,N,N,"OVER $1,500",2022-11-17 17:30:00,IMPROPER OVERTAKING/PASSING,UNABLE TO DETERMINE,2300,W,CHICAGO AVE,1212.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,8,2,11,41.89589286,-87.684522314,48.0,2022,District 12
6000019829b24b36f5c635a05fdc7003e13d56c84da0c7eaebf7ca8a12215bb02c5de4fb8f12b268b69a249b96e4513c0ca490300df14b516f18bf7ea80e7f95,N,2023-03-24 15:50:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,N,Y,"OVER $1,500",2023-03-24 15:52:00,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2300,W,CHICAGO AVE,1212.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,15,6,3,41.89589286,-87.684522314,0.0333333333333333,2023,District 12
aae4550c7fc6ae5f45ad8c7f0115d7b0f05501db06a6a13518833411460eebf21e0ff2b72414abf124c7ef69e054fcde40090ef37f20f2f163d475a3975e3a3e,N,2019-09-10 11:19:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDALCYCLIST,NOT DIVIDED,NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,N,N,"OVER $1,500",2019-09-10 11:19:00,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2199,W,CHICAGO AVE,1221.0,N,N,UNKNOWN,N,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,1.0,11,3,9,41.89571957,-87.68182312,0.0,2019,District 12
ad983a06c1018c3f12cf6a49374c9547b4d7b9274bec0028390bc3e868cdff41bb36c7f2eadfbf3e55c04d95d6e9d9ca6228363925a8f4fe7fae761655b21060,N,2019-07-19 13:50:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,N,Y,"OVER $1,500",2019-07-19 14:38:00,FAILING TO YIELD RIGHT-OF-WAY,IMPROPER TURNING/NO SIGNAL,2300,W,CHICAGO AVE,1212.0,N,N,UNKNOWN,N,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,4.0,13,6,7,41.89589286,-87.684522314,0.8,2019,District 12
bff1a4b681c45b6adbf4ebcf5e0881877e46ff16955df8b385dd9417773d13f4080d7d3b6f6fe82c5b397a7c3e2bcad58e1aa00c75078c4ecf7ff81dc8a3b122,N,2022-04-16 06:00:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAWN,PARKED MOTOR VEHICLE,NOT DIVIDED,NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO_REPORT,INJURY AND / OR TOW DUE TO CRASH,Y,N,Y,"OVER $1,500",2022-04-16 07:00:00,UNABLE TO DETERMINE,NOT APPLICABLE,2250,W,CHICAGO AVE,1212.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,6,7,4,41.895902311,-87.683973827,1.0,2022,District 12
c01b6b95fc94971c347e84cdf7da8a59402c78d1479f0cfde8d026ace64989b2be31390b81902d7a66c6bf52186332058ef082474b2bfe3e328df7fe49246491,N,2019-04-24 22:29:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,N,Y,"$501 - $1,500",2019-04-24 22:29:00,FOLLOWING TOO CLOSELY,NOT APPLICABLE,2301,W,CHICAGO AVE,1221.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,22,4,4,41.895673385,-87.684515538,0.0,2019,District 12
cc53c9d082e4a7e8d60df40f17eb4d944425b73dc53ac9b18843629fa66c9ea0fcf0ad92cf3153b29fd25b47c7e069cceadf09bb1f37adb6fad3c8685d9a7777,N,2020-12-16 19:08:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLOUDY/OVERCAST,"DARKNESS, LIGHTED ROAD",TURNING,FOUR WAY,NOT_APPLICABLE,STRAIGHT AND LEVEL,WET,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,Y,N,N,"OVER $1,500",2020-12-16 19:10:00,IMPROPER TURNING/NO SIGNAL,NOT APPLICABLE,2200,W,CHICAGO AVE,1212.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,19,4,12,41.895934508,-87.6820752,0.0333333333333333,2020,District 12
03baf0a9351e458609cd5374c2e4ea4637db627962f2bc9afaa8faafa01f69f017ce1fe659b3e520be9f356a0465e8d51e16680167e62dd6cbb3f611f0b30ce0,N,2018-08-22 07:15:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,NARROW,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,N,Y,"$501 - $1,500",2018-08-22 07:44:00,IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,2300,W,CHICAGO AVE,1212.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,7,4,8,41.89589286,-87.684522314,0.4833333333333333,2018,District 12
044bae0e67a1e1ed34fd386da9a6e2278b2679da9be237149f08504575f3ef031a67caf016f7b2b1c3612c7183633e87fc5f247bb7728f75fcabec25de66774e,N,2020-07-15 14:55:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,FOUR WAY,NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,N,N,"OVER $1,500",2020-07-15 15:05:00,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,2300,W,CHICAGO AVE,1212.0,N,N,UNKNOWN,N,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,5.0,14,4,7,41.89589286,-87.684522314,0.1666666666666666,2020,District 12
132824dd7b0032435b5fa63fee698b44df87fb0577861c46cd8611203e3fe69ca47eadafb3c4457aad505be453c6e47104ef64feb82cfa07b74064271d5ae243,N,2021-05-17 16:10:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,HEAD ON,NOT DIVIDED,NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,N,N,"OVER $1,500",2021-05-17 16:13:00,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2201,W,CHICAGO AVE,1221.0,N,N,UNKNOWN,N,3,"REPORTED, NOT EVIDENT",2.0,0.0,0.0,0.0,2.0,1.0,16,2,5,41.895715043,-87.682067929,0.05,2021,District 12
2143046400141497f6d016ba24939edf3afd3f32959cedf2573a1e88cc7bb5697037cf4bf816e03a07e7ac40cead34ae6887bd36f6e512578e882ec287623886,N,2024-02-29 16:44:00,30,TRAFFIC SIGNAL,UNKNOWN,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,Y,N,N,"OVER $1,500",2024-02-29 16:44:00,UNABLE TO DETERMINE,NOT APPLICABLE,2300,W,CHICAGO AVE,1212.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,16,5,2,41.89589286,-87.684522314,0.0,2024,District 12
22276148ca5671b9ce84bd63ba9f5962d6e95e6ed1fe87f0467751b7669498184639d69fcbe4a0470e6670d2b33e6a966331b88384575ee3d87748df27e2b29e,N,2018-08-16 10:05:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLOUDY/OVERCAST,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),WIDE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,N,Y,"OVER $1,500",2018-08-16 10:09:00,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",FAILING TO REDUCE SPEED TO AVOID CRASH,2301,W,CHICAGO AVE,1221.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,10,5,8,41.895673385,-87.684515538,0.0666666666666666,2018,District 12
